,energy,ground_state_id,excited_state_id,overlap
0,0.0,gs_scan_with_h2o_0,es_scan_with_h2o_0,1.3517619401582298e-30
1,0.0008884853798363847,gs_scan_with_h2o_0_vib_excited,es_scan_with_h2o_0_vib_excited,2.7035238803164595e-30
2,1.6720769878899526e-05,gs_scan_with_h2o_0,es_scan_with_h2o_1,1.0755879333115815e-07
3,0.0009052061497152842,gs_scan_with_h2o_0_vib_excited,es_scan_with_h2o_1_vib_excited,2.151175866623163e-07
4,0.00035680610064955123,gs_scan_with_h2o_0,es_scan_with_h2o_2,4.240171940040456e-28
5,0.001245291480485936,gs_scan_with_h2o_0_vib_excited,es_scan_with_h2o_2_vib_excited,8.480343880080912e-28
6,0.000390834990525118,gs_scan_with_h2o_0,es_scan_with_h2o_3,4.408989323998341e-06
7,0.0012793203703615028,gs_scan_with_h2o_0_vib_excited,es_scan_with_h2o_3_vib_excited,8.817978647996682e-06
8,0.0007091669264677031,gs_scan_with_h2o_0,es_scan_with_h2o_4,8.09136511813235e-28
9,0.0015976523063040877,gs_scan_with_h2o_0_vib_excited,es_scan_with_h2o_4_vib_excited,1.61827302362647e-27
10,0.0007544115082293932,gs_scan_with_h2o_0,es_scan_with_h2o_5,5.4229312652722944e-05
11,0.001642896888065778,gs_scan_with_h2o_0_vib_excited,es_scan_with_h2o_5_vib_excited,0.00010845862530544589
12,0.001074362117251785,gs_scan_with_h2o_0,es_scan_with_h2o_6,7.074103752328686e-30
13,0.00196284749708817,gs_scan_with_h2o_0_vib_excited,es_scan_with_h2o_6_vib_excited,1.4148207504657372e-29
14,0.0011296535856868699,gs_scan_with_h2o_0,es_scan_with_h2o_7,0.00039552870931029444
15,0.0020181389655232547,gs_scan_with_h2o_0_vib_excited,es_scan_with_h2o_7_vib_excited,0.0007910574186205889
16,0.0014475534646459746,gs_scan_with_h2o_0,es_scan_with_h2o_8,1.6957685852347402e-28
17,0.0023360388444823594,gs_scan_with_h2o_0_vib_excited,es_scan_with_h2o_8_vib_excited,3.3915371704694804e-28
18,0.00151132497833364,gs_scan_with_h2o_0,es_scan_with_h2o_9,0.0019260629764018356
19,0.002399810358170025,gs_scan_with_h2o_0_vib_excited,es_scan_with_h2o_9_vib_excited,0.003852125952803671
20,0.001827635765932363,gs_scan_with_h2o_0,es_scan_with_h2o_10,1.700736320572612e-27
21,0.002716121145768748,gs_scan_with_h2o_0_vib_excited,es_scan_with_h2o_10_vib_excited,3.401472641145224e-27
22,0.0018981731975559431,gs_scan_with_h2o_0,es_scan_with_h2o_11,0.007085713159989607
23,0.002786658577392328,gs_scan_with_h2o_0_vib_excited,es_scan_with_h2o_11_vib_excited,0.014171426319979214
24,0.002213845054710571,gs_scan_with_h2o_0,es_scan_with_h2o_12,4.181762279825401e-27
25,0.0031023304345469556,gs_scan_with_h2o_0_vib_excited,es_scan_with_h2o_12_vib_excited,8.363524559650802e-27
26,0.002289639343152317,gs_scan_with_h2o_0,es_scan_with_h2o_13,0.019655896474990112
27,0.0031781247229887015,gs_scan_with_h2o_0_vib_excited,es_scan_with_h2o_13_vib_excited,0.039311792949980225
28,0.002605520644106598,gs_scan_with_h2o_0,es_scan_with_h2o_14,9.594036102516438e-27
29,0.0034940060239429826,gs_scan_with_h2o_0_vib_excited,es_scan_with_h2o_14_vib_excited,1.9188072205032876e-26
30,0.002685493123270957,gs_scan_with_h2o_0,es_scan_with_h2o_15,0.04393562445838461
31,0.0035739785031073416,gs_scan_with_h2o_0_vib_excited,es_scan_with_h2o_15_vib_excited,0.08787124891676922
32,0.0030024498377868706,gs_scan_with_h2o_0,es_scan_with_h2o_16,1.907921022848193e-26
33,0.0038909352176232552,gs_scan_with_h2o_0_vib_excited,es_scan_with_h2o_16_vib_excited,3.815842045696386e-26
34,0.003085844093734969,gs_scan_with_h2o_0,es_scan_with_h2o_17,0.0787752875922821
35,0.0039743294735713535,gs_scan_with_h2o_0_vib_excited,es_scan_with_h2o_17_vib_excited,0.1575505751845642
36,0.0034043847555427545,gs_scan_with_h2o_0,es_scan_with_h2o_18,1.2265754764364282e-26
37,0.004292870135379139,gs_scan_with_h2o_0_vib_excited,es_scan_with_h2o_18_vib_excited,2.4531509528728564e-26
38,0.0034906976993274892,gs_scan_with_h2o_0,es_scan_with_h2o_19,0.11664514219268309
39,0.004379183079163874,gs_scan_with_h2o_0_vib_excited,es_scan_with_h2o_19_vib_excited,0.23329028438536617
40,0.0038115267823087633,gs_scan_with_h2o_0,es_scan_with_h2o_20,3.354549714384751e-26
41,0.004700012162145148,gs_scan_with_h2o_0_vib_excited,es_scan_with_h2o_20_vib_excited,6.709099428769502e-26
42,0.0039005271200448018,gs_scan_with_h2o_0,es_scan_with_h2o_21,0.14508037284160932
43,0.004789012499881186,gs_scan_with_h2o_0_vib_excited,es_scan_with_h2o_21_vib_excited,0.29016074568321865
44,0.0042240469412924905,gs_scan_with_h2o_0,es_scan_with_h2o_22,1.7239571644893217e-26
45,0.005112532321128876,gs_scan_with_h2o_0_vib_excited,es_scan_with_h2o_22_vib_excited,3.4479143289786434e-26
46,0.004315733893257491,gs_scan_with_h2o_0,es_scan_with_h2o_23,0.15167727118859298
47,0.005204219273093876,gs_scan_with_h2o_0_vib_excited,es_scan_with_h2o_23_vib_excited,0.30335454237718595
48,0.004642069539485391,gs_scan_with_h2o_0,es_scan_with_h2o_24,5.674221351366383e-26
49,0.005530554919321776,gs_scan_with_h2o_0_vib_excited,es_scan_with_h2o_24_vib_excited,1.1348442702732766e-25
50,0.00473657729485786,gs_scan_with_h2o_0,es_scan_with_h2o_25,0.138900959417325
51,0.005625062674694245,gs_scan_with_h2o_0_vib_excited,es_scan_with_h2o_25_vib_excited,0.27780191883465
52,0.005065523209350243,gs_scan_with_h2o_0,es_scan_with_h2o_26,3.751417464088116e-27
53,0.005954008589186628,gs_scan_with_h2o_0_vib_excited,es_scan_with_h2o_26_vib_excited,7.502834928176232e-27
54,0.005163057966780789,gs_scan_with_h2o_0,es_scan_with_h2o_27,0.11051221352366505
55,0.006051543346617174,gs_scan_with_h2o_0_vib_excited,es_scan_with_h2o_27_vib_excited,0.2210244270473301
56,0.00549418476797623,gs_scan_with_h2o_0,es_scan_with_h2o_28,1.0088318701084691e-26
57,0.0063826701478126155,gs_scan_with_h2o_0_vib_excited,es_scan_with_h2o_28_vib_excited,2.0176637402169382e-26
58,0.0055949730744197885,gs_scan_with_h2o_0,es_scan_with_h2o_29,0.07883648573105832
59,0.006483458454256174,gs_scan_with_h2o_0_vib_excited,es_scan_with_h2o_29_vib_excited,0.15767297146211665
60,0.005927784066016348,gs_scan_with_h2o_0,es_scan_with_h2o_30,1.7047915644923508e-26
61,0.006816269445852733,gs_scan_with_h2o_0_vib_excited,es_scan_with_h2o_30_vib_excited,3.4095831289847016e-26
62,0.006032042830056612,gs_scan_with_h2o_0,es_scan_with_h2o_31,0.05080470847742945
63,0.006920528209892997,gs_scan_with_h2o_0_vib_excited,es_scan_with_h2o_31_vib_excited,0.1016094169548589
64,0.006365924990093833,gs_scan_with_h2o_0,es_scan_with_h2o_32,5.96561736163725e-27
65,0.007254410369930218,gs_scan_with_h2o_0_vib_excited,es_scan_with_h2o_32_vib_excited,1.19312347232745e-26
66,0.006473840856677282,gs_scan_with_h2o_0,es_scan_with_h2o_33,0.029591773119455333
67,0.007362326236513667,gs_scan_with_h2o_0_vib_excited,es_scan_with_h2o_33_vib_excited,0.059183546238910666
68,0.00680819447383448,gs_scan_with_h2o_0,es_scan_with_h2o_34,3.177991856610744e-27
69,0.0076966798536708654,gs_scan_with_h2o_0_vib_excited,es_scan_with_h2o_34_vib_excited,6.355983713221488e-27
70,0.006919915462443518,gs_scan_with_h2o_0,es_scan_with_h2o_35,0.015964135675512487
71,0.007808400842279903,gs_scan_with_h2o_0_vib_excited,es_scan_with_h2o_35_vib_excited,0.031928271351024974
72,0.007254269726401621,gs_scan_with_h2o_0,es_scan_with_h2o_36,2.191367218160985e-27
73,0.008142755106238006,gs_scan_with_h2o_0_vib_excited,es_scan_with_h2o_36_vib_excited,4.38273443632197e-27
74,0.007369935813608591,gs_scan_with_h2o_0,es_scan_with_h2o_37,0.00783767768637511
75,0.008258421193444975,gs_scan_with_h2o_0_vib_excited,es_scan_with_h2o_37_vib_excited,0.01567535537275022
76,0.007703857367524311,gs_scan_with_h2o_0,es_scan_with_h2o_38,1.9748925302677682e-28
77,0.008592342747360695,gs_scan_with_h2o_0_vib_excited,es_scan_with_h2o_38_vib_excited,3.9497850605355364e-28
78,0.00782359112054122,gs_scan_with_h2o_0,es_scan_with_h2o_39,0.003562544833999309
79,0.008712076500377605,gs_scan_with_h2o_0_vib_excited,es_scan_with_h2o_39_vib_excited,0.007125089667998618
