-6.652255298    -440.9900992
3.347744702 -440.9927104
13.3477447  -440.9924584
23.3477447  -440.9915836
33.3477447  -440.9909259
43.3477447  -440.9895568
53.3477447  -440.9872895
63.3477447  -440.9843237
73.3477447  -440.9810316
83.3477447  -440.9933598
93.3477447  -440.9939382
103.3477447 -440.9942911
113.3477447 -440.9943854
123.3477447 -440.994221
133.3477447 -440.9937872
143.3477447 -440.9931154
153.3477447 -440.9922229
163.3477447 -440.9911478
173.3477447 -440.9900668
183.3477447 -440.9927105
193.3477447 -440.9924854
203.3477447 -440.9916752
213.3477447 -440.9902448
223.3477447 -440.9888582
233.3477447 -440.9873871
243.3477447 -440.9917052
253.3477447 -440.9924838
263.3477447 -440.9932242
273.3477447 -440.9938371
283.3477447 -440.9942611
293.3477447 -440.9943848
303.3477447 -440.9941719
313.3477447 -440.9936552
323.3477447 -440.9929317
333.3477447 -440.9920271
343.3477447 -440.99106
353.3477447 -440.9900992
363.3477447 -440.9927104
