,energy,ground_state_id,excited_state_id,overlap
0,0.0,gs_scan_no_h2o_0,es_scan_no_h2o_0,4.677864230100518e-12
1,0.0011983161789588164,gs_scan_no_h2o_0_vib_excited,es_scan_no_h2o_0_vib_excited,4.677864230100518e-12
2,2.2043120658407357e-05,gs_scan_no_h2o_0,es_scan_no_h2o_1,0.08669642407744316
3,0.0012203592996172237,gs_scan_no_h2o_0_vib_excited,es_scan_no_h2o_1_vib_excited,0.08669642407744316
4,0.00024305872621130625,gs_scan_no_h2o_0,es_scan_no_h2o_2,1.1377202922011633e-11
5,0.0014413749051701225,gs_scan_no_h2o_0_vib_excited,es_scan_no_h2o_2_vib_excited,1.1377202922011633e-11
6,0.00029206959140992564,gs_scan_no_h2o_0,es_scan_no_h2o_3,0.19935542977968432
7,0.001490385770368742,gs_scan_no_h2o_0_vib_excited,es_scan_no_h2o_3_vib_excited,0.19935542977968432
8,0.0004871029255958578,gs_scan_no_h2o_0,es_scan_no_h2o_4,1.511258479695467e-11
9,0.0016854191045546742,gs_scan_no_h2o_0_vib_excited,es_scan_no_h2o_4_vib_excited,1.511258479695467e-11
10,0.0005549429036598756,gs_scan_no_h2o_0,es_scan_no_h2o_5,0.3228449617331373
11,0.001753259082618692,gs_scan_no_h2o_0_vib_excited,es_scan_no_h2o_5_vib_excited,0.3228449617331373
12,0.0007353262499867708,gs_scan_no_h2o_0,es_scan_no_h2o_6,2.500898795786084e-11
13,0.0019336424289455871,gs_scan_no_h2o_0_vib_excited,es_scan_no_h2o_6_vib_excited,2.500898795786084e-11
14,0.0008127310515310302,gs_scan_no_h2o_0,es_scan_no_h2o_7,0.4173335357252054
15,0.0020110472304898466,gs_scan_no_h2o_0_vib_excited,es_scan_no_h2o_7_vib_excited,0.4173335357252054
16,0.000989129878346798,gs_scan_no_h2o_0,es_scan_no_h2o_8,1.9173635958638364e-11
17,0.0021874460573056143,gs_scan_no_h2o_0_vib_excited,es_scan_no_h2o_8_vib_excited,1.9173635958638364e-11
18,0.0010596493078949556,gs_scan_no_h2o_0,es_scan_no_h2o_9,0.4728549963325813
19,0.002257965486853772,gs_scan_no_h2o_0_vib_excited,es_scan_no_h2o_9_vib_excited,0.4728549963325813
20,0.0012644812141522892,gs_scan_no_h2o_0,es_scan_no_h2o_10,2.7181660925034598e-11
21,0.0024627973931111054,gs_scan_no_h2o_0_vib_excited,es_scan_no_h2o_10_vib_excited,2.7181660925034598e-11
22,0.0013068441740938493,gs_scan_no_h2o_0,es_scan_no_h2o_11,0.4364843958559959
23,0.0025051603530526654,gs_scan_no_h2o_0_vib_excited,es_scan_no_h2o_11_vib_excited,0.4364843958559959
24,0.0015427490592663442,gs_scan_no_h2o_0,es_scan_no_h2o_12,1.1413591745137816e-11
25,0.0027410652382251605,gs_scan_no_h2o_0_vib_excited,es_scan_no_h2o_12_vib_excited,1.1413591745137816e-11
26,0.0015451646946893667,gs_scan_no_h2o_0,es_scan_no_h2o_13,0.3775911056690881
27,0.002743480873648183,gs_scan_no_h2o_0_vib_excited,es_scan_no_h2o_13_vib_excited,0.3775911056690881
28,0.0017808160724075907,gs_scan_no_h2o_0,es_scan_no_h2o_14,0.27619553863312496
29,0.002979132251366407,gs_scan_no_h2o_0_vib_excited,es_scan_no_h2o_14_vib_excited,0.27619553863312496
30,0.001837532438600692,gs_scan_no_h2o_0,es_scan_no_h2o_15,1.7039121779978662e-11
31,0.0030358486175595086,gs_scan_no_h2o_0_vib_excited,es_scan_no_h2o_15_vib_excited,1.7039121779978662e-11
32,0.0018830372872946058,gs_scan_no_h2o_0,es_scan_no_h2o_16,4.8483021807255366e-11
33,0.0030813534662534224,gs_scan_no_h2o_0_vib_excited,es_scan_no_h2o_16_vib_excited,4.8483021807255366e-11
34,0.0018984306364563017,gs_scan_no_h2o_0,es_scan_no_h2o_17,1.9257215591779023e-05
35,0.0030967468154151183,gs_scan_no_h2o_0_vib_excited,es_scan_no_h2o_17_vib_excited,1.9257215591779023e-05
36,0.0020132466391051375,gs_scan_no_h2o_0,es_scan_no_h2o_18,0.17405181430128686
37,0.0032115628180639537,gs_scan_no_h2o_0_vib_excited,es_scan_no_h2o_18_vib_excited,0.17405181430128686
38,0.0021426077780218496,gs_scan_no_h2o_0,es_scan_no_h2o_19,5.193258668083003e-12
39,0.0033409239569806657,gs_scan_no_h2o_0_vib_excited,es_scan_no_h2o_19_vib_excited,5.193258668083003e-12
40,0.002242254811880358,gs_scan_no_h2o_0,es_scan_no_h2o_20,0.09584571106235051
41,0.003440570990839174,gs_scan_no_h2o_0_vib_excited,es_scan_no_h2o_20_vib_excited,0.09584571106235051
42,0.0024284192984368467,gs_scan_no_h2o_0,es_scan_no_h2o_21,2.0595802238532217e-09
43,0.003626735477395663,gs_scan_no_h2o_0_vib_excited,es_scan_no_h2o_21_vib_excited,2.0595802238532217e-09
44,0.002451553602432965,gs_scan_no_h2o_0,es_scan_no_h2o_22,3.357785763536132e-11
45,0.003649869781391781,gs_scan_no_h2o_0_vib_excited,es_scan_no_h2o_22_vib_excited,3.357785763536132e-11
46,0.002454931911730145,gs_scan_no_h2o_0,es_scan_no_h2o_23,0.00035814688412059536
47,0.003653248090688961,gs_scan_no_h2o_0_vib_excited,es_scan_no_h2o_23_vib_excited,0.00035814688412059536
48,0.0024698981146460495,gs_scan_no_h2o_0,es_scan_no_h2o_24,0.041687910657307134
49,0.0036682142936048656,gs_scan_no_h2o_0_vib_excited,es_scan_no_h2o_24_vib_excited,0.041687910657307134
50,0.002699221124476069,gs_scan_no_h2o_0,es_scan_no_h2o_25,0.010989416240588093
51,0.0038975373034348853,gs_scan_no_h2o_0_vib_excited,es_scan_no_h2o_25_vib_excited,0.010989416240588093
52,0.00276876433158604,gs_scan_no_h2o_0,es_scan_no_h2o_26,1.890042775284395e-11
53,0.003967080510544856,gs_scan_no_h2o_0_vib_excited,es_scan_no_h2o_26_vib_excited,1.890042775284395e-11
54,0.0029332485494134443,gs_scan_no_h2o_0,es_scan_no_h2o_27,0.0006081672628692828
