35175.03501	6.412666212
35175.34615	6.410414611
35175.65729	6.416850593
35175.96844	6.415283106
35176.2796	6.414658772
35176.59076	6.421725716
35176.90192	6.422748571
35177.21309	6.418763435
35177.52427	6.421343815
35177.83545	6.417049844
35178.14664	6.413968019
35178.45783	6.409780302
35178.76903	6.421841957
35179.08023	6.414077599
35179.39144	6.412068448
35179.70266	6.411948892
35180.01388	6.41597053
35180.3251	6.415708173
35180.63633	6.412473584
35180.94757	6.416956851
35181.25881	6.415402644
35181.57006	6.409441578
35181.88131	6.418481167
35182.19257	6.412025259
35182.50383	6.411324545
35182.8151	6.422486216
35183.12638	6.411962165
35183.43766	6.419596992
35183.74894	6.414087568
35184.06024	6.416013698
35184.37153	6.416940247
35184.68283	6.415050646
35184.99414	6.418819882
35185.30546	6.415831051
35185.61677	6.415894157
35185.9281	6.41225109
35186.23943	6.414871298
35186.55076	6.414369854
35186.8621	6.416634719
35187.17345	6.418806626
35187.4848	6.415488992
35187.79616	6.423445966
35188.10752	6.420038689
35188.41889	6.419699943
35188.73027	6.417464958
35189.04164	6.418438
35189.35303	6.41392817
35189.66442	6.419719873
35189.97582	6.412619714
35190.28722	6.413107889
35190.59862	6.4116965
35190.91004	6.412892025
35191.22145	6.416262785
35191.53288	6.42405369
35191.84431	6.414283504
35192.15574	6.413244054
35192.46718	6.417949826
35192.77862	6.417059801
35193.09008	6.417202608
35193.40153	6.420350849
35193.71299	6.41094264
35194.02446	6.417896684
35194.33593	6.413609348
35194.64741	6.41253337
35194.9589	6.40536679
35195.27038	6.415581993
35195.58188	6.407578537
35195.89338	6.414841424
35196.20489	6.418205522
35196.5164	6.42058663
35196.82791	6.420483693
35197.13944	6.412739273
35197.45096	6.408531637
35197.7625	6.409547844
35198.07404	6.413845124
35198.38558	6.413420065
35198.69713	6.420440512
35199.00868	6.404815515
35199.32024	6.407116942
35199.63181	6.412184655
35199.94338	6.416694502
35200.25496	6.408485165
35200.56654	6.4142204
35200.87813	6.412662889
35201.18972	6.41016222
35201.50132	6.420795865
