35399.74432	9.420080366
35400.05947	9.421422022
35400.37463	9.424762886
35400.68979	9.421129779
35401.00495	9.416888953
35401.32012	9.422969577
35401.6353	9.418725425
35401.95049	9.42147848
35402.26567	9.42414519
35402.58087	9.418287063
35402.89607	9.424653289
35403.21127	9.426788649
35403.52648	9.425915243
35403.8417	9.417725822
35404.15692	9.427227015
35404.47215	9.421275904
35404.78739	9.423431185
35405.10262	9.422385093
35405.41787	9.424683179
35405.73312	9.420960411
35406.04837	9.422531213
35406.36364	9.41448459
35406.6789	9.421033472
35406.99418	9.422185835
35407.30945	9.421056721
35407.62474	9.422086208
35407.94003	9.420711341
35408.25532	9.42507837
35408.57062	9.414145858
35408.88593	9.421425345
35409.20124	9.422481399
35409.51656	9.420854144
35409.83188	9.420080366
35410.14721	9.425307514
35410.46254	9.419505844
35410.77788	9.42732
35411.09323	9.423803132
35411.40858	9.4269547
35411.72394	9.425596435
35412.0393	9.420289588
35412.35467	9.422793566
35412.67004	9.422371809
35412.98542	9.42339798
35413.3008	9.420249734
35413.61619	9.422474755
35413.93159	9.415776435
35414.24699	9.4174004
35414.5624	9.419967457
35414.87781	9.425430387
35415.19323	9.41396652
35415.50865	9.431979276
35415.82408	9.422654092
35416.13952	9.41716458
35416.45496	9.422152628
35416.77041	9.418303659
35417.08586	9.418848296
35417.40131	9.416015543
35417.71678	9.421524966
35418.03225	9.425158078
35418.34772	9.42133899
35418.6632	9.417702573
35418.97869	9.417818803
35419.29418	9.423666978
35419.60967	9.422713868
35419.92518	9.420827571
35420.24068	9.418363438
35420.5562	9.413372069
35420.87172	9.419150502
35421.18724	9.416752457
35421.50277	9.419086743
35421.81831	9.426572793
35422.13385	9.417735791
35422.4494	9.422162601
35422.76495	9.428126992
35423.08051	9.424713078
35423.39607	9.420206561
35423.71164	9.42389612
35424.02722	9.413853616
35424.3428	9.42570603
35424.65838	9.423577305
35424.97397	9.428728082
35425.28957	9.426297161
35425.60518	9.4175465
35425.92078	9.41405619
35426.2364	9.420727947
35426.55202	9.421657804
35426.86764	9.424623406
35427.18328	9.415779756
35427.49891	9.415872741
35427.81455	9.41784869
35428.1302	9.426622607
35428.44586	9.420445669
35428.76152	9.423407942
35429.07718	9.42663921
35429.39285	9.415085681
35429.70853	9.418406616
35430.02421	9.423464399
35430.3399	9.42050213
35430.65559	9.428110385
35430.97129	9.416128449
35431.28699	9.417031749
35431.6027	9.430252391
35431.91842	9.420890681
35432.23414	9.41711477
35432.54986	9.421066682
35432.8656	9.419260094
35433.18133	9.417244287
35433.49708	9.41733395
35433.81283	9.422820138
35434.12858	9.424351089
35434.44434	9.42077776
35434.76011	9.420379249
35435.07588	9.420269656
35435.39166	9.424400902
35435.70744	9.423700183
35436.02323	9.416912186
35436.33902	9.418579304
35436.65482	9.421843781
35436.97062	9.419891073
35437.28644	9.421787324
35437.60225	9.422737108
35437.91807	9.420864106
35438.2339	9.420023911
35438.54973	9.419705093
35438.86557	9.419044229
35439.18142	9.424407548
35439.49727	9.420362642
35439.81312	9.420545288
35440.12898	9.420724621
35440.44485	9.427572394
35440.76072	9.428249872
35441.0766	9.420246414
35441.39249	9.415613707
35441.70837	9.418310309
35442.02427	9.419904362
35442.34017	9.4174469
35442.65608	9.41442481
35442.97199	9.425835543
35443.28791	9.422395055
35443.60383	9.426280554
35443.91976	9.421342317
35444.23569	9.425755842
35444.55163	9.429671227
35444.86758	9.412266205
35445.18353	9.421691017
35445.49948	9.418639076
35445.81545	9.420897314
35446.13141	9.426901572
35446.44739	9.408782543
35446.76337	9.4102205
35447.07935	9.423374729
35447.39534	9.423540781
35447.71134	9.422900669
35448.02734	9.411240032
35448.34335	9.416789313
35448.65936	9.424291314
35448.97538	9.421352287
35449.2914	9.42232531
35449.60743	9.42210946
35449.92347	9.420794362
35450.23951	9.418439821
35450.55556	9.4174469
35450.25556	9.415387882
35450.57161	9.418256965
35450.88767	9.414288451
35451.20373	9.420780874
35451.5198	9.433134743
35451.83587	9.413773707
35452.15195	9.419170222
35452.46804	9.418589059
35452.78413	9.424384086
35453.10023	9.416945197
35453.41633	9.433881953
35453.73244	9.426741948
35454.04855	9.420830688
35454.36467	9.420050269
35454.6808	9.432453952
35454.99693	9.426924599
35455.31306	9.419253245
35455.62921	9.416828965
35455.94535	9.410519193
35456.26151	9.433317394
35456.57767	9.411864171
35456.89383	9.426193994
35457.21	9.429514927
35457.52618	9.421428456
35457.84236	9.409157611
35458.15855	9.430710462
35458.47474	9.427323111
35458.79094	9.421528084
35459.10714	9.420780874
35459.42335	9.432703022
35459.73957	9.425280738
35460.05579	9.422159061
35460.37201	9.411449054
35460.68825	9.416895383
35461.00448	9.407098633
35461.32073	9.409423285
35461.63698	9.416546685
35461.95323	9.409407585
35462.26949	9.418390707
35462.58576	9.418241265
35462.90203	9.41355875
35463.2183	9.411366935
35463.53459	9.420682151
35463.85088	9.409341166
35464.16717	9.409125306
35464.48347	9.418208056
35464.79977	9.415650938
35465.11608	9.414422193
35465.4324	9.408321205
35465.74872	9.413752916
35466.06505	9.423775997
35466.38138	9.413715224
35466.69772	9.423220036
35467.01407	9.402473457
35467.33042	9.414146535
35467.64677	9.402025131
35467.96314	9.400729968
35468.2795	9.395748569
35468.59588	9.411871696
35468.91225	9.404731691
35469.22864	9.40650839
35469.54503	9.406973321
35469.86142	9.412021138
35470.17782	9.411340347
35470.49423	9.410692765
35470.81064	9.403652388
35471.12706	9.400995643
35471.44348	9.416604025
35471.75991	9.403888847
35472.07635	9.415735958
35472.39279	9.401597404
35472.70923	9.419521821
35473.02568	9.407819527
35473.34214	9.405138554
35473.6586	9.419551037
35473.97507	9.409447416
35474.29155	9.407587693
35474.60803	9.404764901
35474.92451	9.409928951
35475.241	9.405860808
35475.5575	9.397790943
35475.874	9.407106158
35476.19051	9.404034296
35476.50702	9.413100441
35476.82354	9.404764901
35477.14007	9.421402772
35477.4566	9.413897465
35477.77313	9.417268211
35478.08967	9.410609742
35478.40622	9.416521002
35478.72277	9.415574536
35479.03933	9.41708556
35479.3559	9.395184011
35479.67247	9.411257324
35479.98904	9.422199796
35480.30562	9.410111602
35480.62221	9.409696485
35480.9388	9.412320022
35481.2554	9.42153561
35481.572	9.43847651
35481.88861	9.415102086
35482.20523	9.426679529
35482.52185	9.404967589
35482.83847	9.416855539
35483.15511	9.406833953
35483.47174	9.416840595
35483.78839	9.415630115
35484.10503	9.41216128
35484.42169	9.438916066
35484.73835	9.423423916
35485.05501	9.423855638
35485.37168	9.431709643
35485.68836	9.436342344
35486.00504	9.434814715
35486.32173	9.428455129
35486.63843	9.427409035
35486.95513	9.450091004
35487.27183	9.451851098
35487.58854	9.483566003
35487.90526	9.490207868
35488.22198	9.54375792
35488.53871	9.572616847
35488.85544	9.67194599
35489.17218	9.748261073
35489.48892	9.885150019
35489.80567	9.921846344
35490.12243	9.990855385
35490.43919	10.01275695
35490.75596	10.0264392
35491.07273	10.16739628
35491.38951	10.05270781
35491.70629	9.959904285
35492.02308	9.856208064
35492.33988	9.67498461
35492.65668	9.620703934
35492.97348	9.575041092
35493.2903	9.532832036
35493.60711	9.505168668
35493.92394	9.490423728
35494.24077	9.465168037
35494.5576	9.466297154
35494.87444	9.452814169
35495.19129	9.44462807
35495.50814	9.447235002
35495.825	9.445856815
35496.14186	9.441489789
35496.45873	9.42888685
35496.7756	9.435346064
35497.09248	9.431925503
35497.40937	9.430763177
35497.72626	9.429069502
35498.04315	9.424735685
35498.36006	9.422543869
35498.67696	9.428272478
35498.99388	9.430065781
35499.3108	9.429999363
35499.62772	9.434947552
35499.94465	9.431410759
35500.26159	9.437554484
35500.57853	9.432938388
35500.89548	9.440609742
35501.21243	9.444445419
35501.52939	9.427890571
35501.84635	9.430812991
35502.16332	9.434764901
35502.4803	9.439547043
35502.79728	9.424436801
35503.11427	9.426728244
35503.43126	9.424802103
35503.74826	9.42347373
35504.06526	9.422560474
