-9.682425036    -517.4373721
0.317574964 -517.4389938
10.31757496 -517.4408734
20.31757496 -517.4425349
30.31757496 -517.4440415
40.31757496 -517.4455351
50.31757496 -517.4468615
60.31757496 -517.447768
70.31757496 -517.4480819
80.31757496 -517.4477546
90.31757496 -517.4468626
100.317575  -517.4455721
110.317575  -517.4441286
120.317575  -517.442716
130.317575  -517.4412601
140.317575  -517.4397321
150.317575  -517.4383061
160.317575  -517.4372809
170.317575  -517.4377044
180.317575  -517.4396724
190.317575  -517.4414876
200.317575  -517.4430059
210.317575  -517.4444271
220.317575  -517.4458601
230.317575  -517.447067
240.317575  -517.4478213
250.317575  -517.4480804
260.317575  -517.447813
270.317575  -517.4470577
280.317575  -517.4458877
290.317575  -517.4444697
300.317575  -517.443087
310.317575  -517.4417197
320.317575  -517.4402459
330.317575  -517.4387808
340.317575  -517.4375549
350.317575  -517.4373721
360.317575  -517.4389938
