,energy,ground_state_id,excited_state_id,overlap
0,0.0,gs_scan_with_h2o_0,es_scan_with_h2o_0,2.4929540994997306e-13
1,0.0005923235865575898,gs_scan_with_h2o_0_vib_excited_0,es_scan_with_h2o_0_vib_excited_0,7.478862298499192e-13
2,0.000774576997806079,gs_scan_with_h2o_0_vib_excited_1,es_scan_with_h2o_0_vib_excited_1,2.4929540994997306e-13
3,1.1160286751818113e-11,gs_scan_with_h2o_0,es_scan_with_h2o_1,0.00037517087372882147
4,0.0005923235977178766,gs_scan_with_h2o_0_vib_excited_0,es_scan_with_h2o_1_vib_excited_0,0.0011255126211864644
5,0.0007745770089663658,gs_scan_with_h2o_0_vib_excited_1,es_scan_with_h2o_1_vib_excited_1,0.00037517087372882147
6,4.994442790302742e-06,gs_scan_with_h2o_0,es_scan_with_h2o_2,5.990967272490419e-15
7,0.0005973180293478925,gs_scan_with_h2o_0_vib_excited_0,es_scan_with_h2o_2_vib_excited_0,1.7972901817471255e-14
8,0.0007795714405963817,gs_scan_with_h2o_0_vib_excited_1,es_scan_with_h2o_2_vib_excited_1,5.990967272490419e-15
9,4.994452762249513e-06,gs_scan_with_h2o_0,es_scan_with_h2o_3,2.949764032625647e-24
10,0.0005973180393198393,gs_scan_with_h2o_0_vib_excited_0,es_scan_with_h2o_3_vib_excited_0,8.849292097876941e-24
11,0.0007795714505683285,gs_scan_with_h2o_0_vib_excited_1,es_scan_with_h2o_3_vib_excited_1,2.949764032625647e-24
12,0.00033220282573894454,gs_scan_with_h2o_0,es_scan_with_h2o_4,0.0024882223149254564
13,0.0009245264122965343,gs_scan_with_h2o_0_vib_excited_0,es_scan_with_h2o_4_vib_excited_0,0.007464666944776369
14,0.0011067798235450234,gs_scan_with_h2o_0_vib_excited_1,es_scan_with_h2o_4_vib_excited_1,0.0024882223149254564
15,0.0003322028320674287,gs_scan_with_h2o_0,es_scan_with_h2o_5,7.208904634084177e-13
16,0.0009245264186250185,gs_scan_with_h2o_0_vib_excited_0,es_scan_with_h2o_5_vib_excited_0,2.1626713902252533e-12
17,0.0011067798298735076,gs_scan_with_h2o_0_vib_excited_1,es_scan_with_h2o_5_vib_excited_1,7.208904634084177e-13
18,0.0003397522207941407,gs_scan_with_h2o_0,es_scan_with_h2o_6,2.4879504677692358e-11
19,0.0009320758073517305,gs_scan_with_h2o_0_vib_excited_0,es_scan_with_h2o_6_vib_excited_0,7.463851403307707e-11
20,0.0011143292186002198,gs_scan_with_h2o_0_vib_excited_1,es_scan_with_h2o_6_vib_excited_1,2.4879504677692358e-11
21,0.00033975222829047693,gs_scan_with_h2o_0,es_scan_with_h2o_7,1.4597438329332643e-20
22,0.0009320758148480667,gs_scan_with_h2o_0_vib_excited_0,es_scan_with_h2o_7_vib_excited_0,4.379231498799793e-20
23,0.0011143292260965558,gs_scan_with_h2o_0_vib_excited_1,es_scan_with_h2o_7_vib_excited_1,1.4597438329332643e-20
24,0.0006719880702882868,gs_scan_with_h2o_0,es_scan_with_h2o_8,0.008063606727078076
25,0.0012643116568458765,gs_scan_with_h2o_0_vib_excited_0,es_scan_with_h2o_8_vib_excited_0,0.024190820181234227
