,energy,ground_state_id,excited_state_id,overlap
0,0.0,gs_scan_with_h2o_0,es_scan_with_h2o_0,2.4158226989255738e-14
1,0.0005923235865575898,gs_scan_with_h2o_0_vib_excited_0,es_scan_with_h2o_0_vib_excited_0,2.4158226989255738e-14
2,0.000774576997806079,gs_scan_with_h2o_0_vib_excited_1,es_scan_with_h2o_0_vib_excited_1,2.4158226989255738e-14
3,1.0440906982305681e-11,gs_scan_with_h2o_0,es_scan_with_h2o_1,0.0004260692085415127
4,0.0005923235969984967,gs_scan_with_h2o_0_vib_excited_0,es_scan_with_h2o_1_vib_excited_0,0.0004260692085415127
5,0.000774577008246986,gs_scan_with_h2o_0_vib_excited_1,es_scan_with_h2o_1_vib_excited_1,0.0004260692085415127
6,5.059628132338671e-06,gs_scan_with_h2o_0,es_scan_with_h2o_2,1.551656074365125e-13
7,0.0005973832146899284,gs_scan_with_h2o_0_vib_excited_0,es_scan_with_h2o_2_vib_excited_0,1.551656074365125e-13
8,0.0007796366259384176,gs_scan_with_h2o_0_vib_excited_1,es_scan_with_h2o_2_vib_excited_1,1.551656074365125e-13
9,5.05963798481799e-06,gs_scan_with_h2o_0,es_scan_with_h2o_3,1.0574725887388365e-25
10,0.0005973832245424078,gs_scan_with_h2o_0_vib_excited_0,es_scan_with_h2o_3_vib_excited_0,1.0574725887388365e-25
11,0.0007796366357908969,gs_scan_with_h2o_0_vib_excited_1,es_scan_with_h2o_3_vib_excited_1,1.0574725887388365e-25
12,0.000364544006636289,gs_scan_with_h2o_0,es_scan_with_h2o_4,0.0027249670444597076
13,0.0009568675931938788,gs_scan_with_h2o_0_vib_excited_0,es_scan_with_h2o_4_vib_excited_0,0.0027249670444597076
14,0.001139121004442368,gs_scan_with_h2o_0_vib_excited_1,es_scan_with_h2o_4_vib_excited_1,0.0027249670444597076
15,0.00036454401364939017,gs_scan_with_h2o_0,es_scan_with_h2o_5,1.1882449999255635e-12
16,0.00095686760020698,gs_scan_with_h2o_0_vib_excited_0,es_scan_with_h2o_5_vib_excited_0,1.1882449999255635e-12
17,0.0011391210114554693,gs_scan_with_h2o_0_vib_excited_1,es_scan_with_h2o_5_vib_excited_1,1.1882449999255635e-12
18,0.0003715557585343768,gs_scan_with_h2o_0,es_scan_with_h2o_6,6.310649129489779e-10
19,0.0009638793450919666,gs_scan_with_h2o_0_vib_excited_0,es_scan_with_h2o_6_vib_excited_0,6.310649129489779e-10
20,0.0011461327563404558,gs_scan_with_h2o_0_vib_excited_1,es_scan_with_h2o_6_vib_excited_1,6.310649129489779e-10
21,0.00037155576485715805,gs_scan_with_h2o_0,es_scan_with_h2o_7,1.2222391986216944e-21
22,0.0009638793514147478,gs_scan_with_h2o_0_vib_excited_0,es_scan_with_h2o_7_vib_excited_0,1.2222391986216944e-21
23,0.001146132762663237,gs_scan_with_h2o_0_vib_excited_1,es_scan_with_h2o_7_vib_excited_1,1.2222391986216944e-21
24,0.0007349986125371277,gs_scan_with_h2o_0,es_scan_with_h2o_8,7.912069080668996e-18
25,0.0013273221990947174,gs_scan_with_h2o_0_vib_excited_0,es_scan_with_h2o_8_vib_excited_0,7.912069080668996e-18
26,0.0015095756103432067,gs_scan_with_h2o_0_vib_excited_1,es_scan_with_h2o_8_vib_excited_1,7.912069080668996e-18
27,0.0007349986165219237,gs_scan_with_h2o_0,es_scan_with_h2o_9,1.1392004667998036e-05
28,0.0013273222030795134,gs_scan_with_h2o_0_vib_excited_0,es_scan_with_h2o_9_vib_excited_0,1.1392004667998036e-05
29,0.0015095756143280027,gs_scan_with_h2o_0_vib_excited_1,es_scan_with_h2o_9_vib_excited_1,1.1392004667998036e-05
30,0.0007368234734539247,gs_scan_with_h2o_0,es_scan_with_h2o_10,0.008504314319634464
31,0.0013291470600115146,gs_scan_with_h2o_0_vib_excited_0,es_scan_with_h2o_10_vib_excited_0,0.008504314319634464
32,0.0015114004712600037,gs_scan_with_h2o_0_vib_excited_1,es_scan_with_h2o_10_vib_excited_1,0.008504314319634464
33,0.0007368234773767732,gs_scan_with_h2o_0,es_scan_with_h2o_11,1.7892009250622658e-12
34,0.001329147063934363,gs_scan_with_h2o_0_vib_excited_0,es_scan_with_h2o_11_vib_excited_0,1.7892009250622658e-12
35,0.0015114004751828523,gs_scan_with_h2o_0_vib_excited_1,es_scan_with_h2o_11_vib_excited_1,1.7892009250622658e-12
36,0.0010856276277031271,gs_scan_with_h2o_0,es_scan_with_h2o_12,4.203027610100376e-05
37,0.0016779512142607168,gs_scan_with_h2o_0_vib_excited_0,es_scan_with_h2o_12_vib_excited_0,4.203027610100376e-05
38,0.0018602046255092061,gs_scan_with_h2o_0_vib_excited_1,es_scan_with_h2o_12_vib_excited_1,4.203027610100376e-05
39,0.0010856276295882657,gs_scan_with_h2o_0,es_scan_with_h2o_13,6.943286142675096e-16
40,0.0016779512161458556,gs_scan_with_h2o_0_vib_excited_0,es_scan_with_h2o_13_vib_excited_0,6.943286142675096e-16
41,0.0018602046273943447,gs_scan_with_h2o_0_vib_excited_1,es_scan_with_h2o_13_vib_excited_1,6.943286142675096e-16
42,0.0011046131717009423,gs_scan_with_h2o_0,es_scan_with_h2o_14,0.017910546042694535
43,0.001696936758258532,gs_scan_with_h2o_0_vib_excited_0,es_scan_with_h2o_14_vib_excited_0,0.017910546042694535
44,0.0018791901695070213,gs_scan_with_h2o_0_vib_excited_1,es_scan_with_h2o_14_vib_excited_1,0.017910546042694535
45,0.00110461317425559,gs_scan_with_h2o_0,es_scan_with_h2o_15,1.9000392906398403e-12
